UserID,Date,TransactionType,Amount
128,2023-06-29,Salary,455.57
524,2024-03-31,Shopping,377.84
710,2024-09-08,Loan Payment,354.68
163,2025-01-16,Loan Payment,325.46
646,2024-02-10,Salary,565.08
534,2024-08-22,Shopping,696.44
110,2024-08-23,Investment,217.17
742,2024-10-18,Investment,724.79
249,2023-04-08,Salary,729.63
958,2024-08-04,Loan Payment,943.32
724,2023-08-17,Groceries,796.49
528,2023-10-08,Shopping,225.22
618,2024-08-31,Salary,289.72
43,2024-01-12,Groceries,629.77
515,2024-03-17,Shopping,93.05
582,2024-02-24,Groceries,351.44
207,2024-11-03,Loan Payment,537.06
911,2023-07-07,Groceries,434.98
204,2024-01-07,Salary,156.52
492,2023-06-10,Salary,618.51
441,2024-11-23,Shopping,327.04
657,2024-07-31,Investment,606.91
714,2024-10-30,Groceries,346.85
471,2024-08-10,Groceries,102.65
105,2024-06-04,Shopping,535.52
527,2024-08-31,Loan Payment,718.23
931,2024-09-12,Loan Payment,739.88
6,2025-01-23,Loan Payment,857.59
289,2024-09-10,Groceries,717.85
350,2024-05-24,Investment,140.12
897,2023-04-28,Salary,438.44
631,2024-11-04,Loan Payment,431.63
901,2024-06-26,Investment,379.01
634,2024-10-31,Loan Payment,821.86
392,2023-06-24,Groceries,233.15
947,2024-07-01,Loan Payment,366.59
733,2023-05-06,Loan Payment,912.64
344,2025-01-02,Shopping,678.64
524,2024-09-20,Investment,448.41
738,2024-11-25,Shopping,611.76
71,2025-02-02,Salary,148.15
166,2023-04-10,Shopping,621.82
477,2024-08-14,Groceries,691.15
670,2023-12-18,Loan Payment,252.17
376,2023-09-30,Groceries,590.36
663,2023-06-14,Investment,231.8
917,2024-07-19,Loan Payment,969.62
447,2024-07-31,Shopping,228.93
595,2023-09-16,Groceries,87.42
49,2025-02-14,Loan Payment,219.8
118,2024-01-26,Loan Payment,79.26
886,2023-10-27,Salary,487.94
397,2023-07-09,Shopping,49.8
826,2024-12-03,Salary,74.54
97,2024-02-10,Salary,415.64
696,2024-06-29,Shopping,537.03
216,2024-02-28,Loan Payment,435.61
614,2023-12-05,Loan Payment,107.49
616,2024-01-01,Loan Payment,8.83
977,2024-09-09,Loan Payment,724.65
293,2024-05-16,Shopping,537.43
207,2024-01-15,Investment,448.91
49,2023-07-03,Shopping,1036.55
657,2024-07-17,Investment,95.73
812,2024-09-08,Salary,614.7
708,2024-02-09,Groceries,362.62
151,2024-10-05,Investment,370.45
607,2024-07-13,Investment,166.19
948,2024-03-30,Shopping,702.04
155,2023-09-24,Shopping,191.97
509,2024-08-04,Investment,18.39
467,2023-04-05,Salary,542.5
708,2025-02-13,Shopping,19.75
897,2024-02-25,Loan Payment,382.04
159,2024-10-17,Groceries,298.06
251,2023-05-02,Investment,1439.45
113,2024-03-17,Shopping,109.31
358,2024-11-09,Shopping,127.22
478,2023-12-23,Shopping,783.5
573,2023-09-02,Loan Payment,624.11
309,2024-10-12,Groceries,659.73
628,2023-06-01,Loan Payment,240.42
989,2023-09-07,Shopping,884.9
411,2023-09-23,Shopping,536.62
73,2024-02-11,Salary,301.66
300,2025-02-26,Shopping,439.83
287,2023-09-14,Loan Payment,952.68
655,2024-08-27,Groceries,835.5
498,2025-03-16,Investment,834.23
463,2023-09-18,Investment,501.44
713,2024-05-14,Groceries,453.25
521,2024-10-26,Groceries,413.62
88,2023-11-16,Shopping,542.0
311,2023-12-06,Investment,227.53
742,2024-04-25,Investment,28.66
577,2023-08-09,Investment,29.84
515,2025-02-28,Investment,936.42
633,2023-10-15,Groceries,1064.23
320,2024-09-13,Investment,646.74
650,2024-06-12,Groceries,516.55
201,2024-01-31,Groceries,232.94
659,2024-08-27,Shopping,498.84
550,2024-05-16,Loan Payment,406.71
846,2023-12-15,Loan Payment,620.75
450,2023-12-03,Investment,247.67
852,2023-09-05,Shopping,101.0
820,2024-07-16,Salary,894.85
735,2023-05-18,Investment,440.43
178,2024-05-26,Shopping,882.4
59,2023-09-25,Loan Payment,777.42
438,2023-08-17,Investment,340.15
732,2024-12-22,Salary,254.22
559,2023-06-02,Investment,231.86
309,2024-11-12,Groceries,168.79
636,2023-11-11,Loan Payment,848.45
533,2025-01-08,Investment,444.54
876,2024-03-01,Salary,1005.71
440,2023-09-17,Salary,306.13
298,2023-07-12,Investment,217.34
693,2025-03-05,Loan Payment,1008.87
146,2024-07-31,Investment,986.56
487,2023-04-25,Salary,344.05
257,2023-10-11,Salary,404.65
761,2023-11-11,Investment,545.46
131,2024-02-08,Salary,257.09
20,2024-09-15,Shopping,675.01
488,2023-08-16,Salary,435.33
194,2024-08-05,Salary,310.49
313,2024-02-11,Investment,259.14
99,2023-05-07,Salary,510.43
436,2023-07-24,Salary,547.85
260,2023-12-22,Investment,609.19
589,2023-10-21,Groceries,579.19
181,2023-11-16,Shopping,114.84
516,2023-09-17,Loan Payment,483.38
275,2024-05-31,Investment,456.82
192,2023-05-19,Loan Payment,812.66
107,2024-08-18,Investment,569.99
722,2025-01-25,Shopping,336.13
833,2024-03-16,Groceries,343.88
885,2023-06-07,Salary,66.92
137,2023-03-31,Salary,430.97
355,2024-12-04,Loan Payment,1115.47
33,2024-07-09,Investment,244.29
87,2024-05-29,Shopping,629.7
392,2023-05-28,Loan Payment,540.35
588,2024-04-30,Salary,571.62
170,2024-12-27,Loan Payment,117.85
26,2024-07-15,Loan Payment,339.64
364,2024-09-30,Investment,527.75
551,2025-02-11,Shopping,329.96
816,2024-08-20,Groceries,743.27
191,2024-04-28,Loan Payment,866.81
847,2023-11-16,Shopping,0.61
415,2023-08-12,Investment,26.51
888,2024-10-11,Salary,515.23
241,2023-12-13,Groceries,688.21
799,2023-11-18,Groceries,518.48
2,2023-11-26,Groceries,176.38
647,2024-09-13,Investment,752.95
250,2023-11-20,Shopping,763.62
398,2024-10-14,Shopping,334.55
562,2024-03-29,Loan Payment,662.15
407,2025-02-07,Investment,933.89
846,2024-12-14,Investment,364.78
580,2023-03-30,Groceries,100.51
706,2024-03-14,Investment,685.23
544,2023-05-17,Loan Payment,297.98
682,2024-03-15,Salary,734.35
199,2024-10-10,Loan Payment,435.38
77,2024-07-23,Salary,542.33
643,2025-02-02,Salary,42.5
432,2023-10-28,Groceries,117.07
612,2025-01-28,Groceries,580.55
680,2023-07-20,Shopping,668.54
559,2024-04-29,Salary,578.79
894,2024-02-15,Investment,573.59
791,2024-11-10,Investment,127.25
663,2024-01-19,Loan Payment,195.3
990,2024-02-14,Groceries,661.46
130,2023-08-06,Loan Payment,267.72
79,2024-04-06,Investment,432.9
894,2024-05-31,Groceries,543.02
599,2024-08-27,Salary,672.61
600,2023-12-10,Shopping,126.95
498,2023-08-03,Shopping,284.49
234,2023-09-23,Investment,910.61
696,2024-07-05,Shopping,788.27
826,2023-11-19,Salary,399.46
922,2023-06-26,Groceries,459.4
287,2023-10-07,Groceries,1043.47
478,2023-04-17,Shopping,673.72
653,2023-07-27,Shopping,762.42
157,2024-11-30,Loan Payment,704.17
163,2023-12-22,Shopping,662.47
718,2025-02-21,Salary,518.84
753,2024-03-16,Groceries,437.86
310,2025-02-18,Salary,662.71
771,2024-11-13,Investment,373.53
448,2023-05-21,Investment,813.52
125,2023-05-31,Salary,148.41
293,2024-09-06,Salary,534.17
951,2023-12-12,Loan Payment,1375.11
769,2023-04-24,Groceries,643.65
871,2024-05-02,Shopping,816.89
567,2024-05-28,Loan Payment,619.26
340,2023-09-21,Groceries,656.61
304,2024-04-26,Investment,371.15
138,2023-06-09,Groceries,78.24
979,2024-09-15,Groceries,383.85
783,2024-07-30,Salary,187.0
10,2023-09-19,Groceries,735.26
754,2023-10-31,Groceries,658.07
554,2024-03-23,Investment,0.5
914,2024-07-18,Investment,473.9
962,2023-12-10,Salary,325.06
987,2023-06-23,Groceries,1080.63
145,2024-12-28,Loan Payment,234.67
740,2024-08-03,Groceries,543.83
701,2024-04-22,Shopping,523.44
302,2023-05-10,Salary,0.85
231,2023-08-29,Loan Payment,185.39
112,2024-10-05,Salary,517.9
392,2024-06-06,Shopping,32.13
367,2024-02-14,Groceries,294.02
732,2023-09-13,Groceries,246.29
952,2024-07-23,Investment,474.63
307,2023-03-26,Groceries,362.04
185,2023-04-05,Investment,657.2
339,2023-05-01,Shopping,527.82
797,2023-06-02,Groceries,350.89
457,2023-06-04,Groceries,214.05
387,2024-05-24,Shopping,1070.19
269,2024-05-24,Loan Payment,617.99
934,2023-11-17,Shopping,121.58
724,2024-05-13,Loan Payment,52.79
660,2024-02-28,Loan Payment,18.36
982,2024-08-16,Groceries,279.42
242,2024-06-21,Shopping,538.11
730,2024-08-26,Groceries,201.63
489,2024-04-13,Loan Payment,433.93
632,2023-05-19,Groceries,725.56
533,2024-05-22,Groceries,53.79
598,2024-04-30,Salary,526.16
701,2024-03-14,Investment,733.32
171,2024-04-14,Investment,522.41
213,2024-11-06,Loan Payment,841.52
85,2024-07-13,Investment,746.83
65,2023-08-14,Groceries,482.07
247,2024-08-27,Salary,476.47
45,2024-03-25,Groceries,1049.34
809,2024-01-06,Shopping,700.91
89,2024-09-17,Groceries,1095.56
291,2023-11-25,Shopping,303.06
251,2023-06-09,Salary,805.96
456,2025-02-11,Loan Payment,639.58
199,2025-03-14,Shopping,839.16
477,2025-02-03,Groceries,509.24
77,2023-10-24,Loan Payment,431.15
98,2024-12-28,Shopping,649.61
841,2024-12-24,Salary,565.01
354,2025-01-14,Salary,883.18
464,2023-11-10,Investment,781.53
973,2025-01-01,Shopping,501.2
571,2024-07-07,Loan Payment,188.19
869,2025-02-19,Loan Payment,239.52
540,2023-06-07,Groceries,57.71
333,2023-08-09,Loan Payment,189.29
368,2023-11-29,Groceries,469.21
733,2024-01-30,Groceries,909.08
548,2024-11-23,Groceries,511.27
264,2024-02-11,Groceries,454.39
527,2024-07-08,Salary,886.74
64,2025-02-06,Groceries,696.92
18,2023-05-28,Groceries,496.49
17,2024-03-12,Shopping,250.47
141,2024-05-22,Investment,612.25
832,2024-10-11,Loan Payment,710.58
450,2023-12-02,Groceries,132.96
960,2024-06-14,Salary,15.16
140,2024-03-06,Loan Payment,617.44
401,2023-05-11,Groceries,1015.93
744,2024-04-30,Salary,136.92
887,2023-11-11,Salary,928.47
250,2025-01-30,Investment,881.76
39,2024-06-08,Investment,102.66
179,2024-12-08,Salary,541.99
164,2023-11-19,Loan Payment,638.09
97,2023-11-04,Salary,526.04
325,2023-07-16,Groceries,1033.2
681,2023-11-19,Shopping,161.65
837,2025-02-14,Groceries,204.48
827,2023-07-22,Investment,258.36
266,2023-07-06,Loan Payment,947.04
236,2023-04-27,Groceries,692.03
650,2024-11-03,Salary,195.28
975,2024-01-25,Loan Payment,328.02
110,2024-05-26,Salary,11.8
813,2024-04-11,Shopping,66.19
702,2023-05-05,Salary,476.9
685,2025-03-06,Shopping,243.32
505,2024-09-12,Loan Payment,701.11
658,2024-09-01,Groceries,668.28
743,2025-03-04,Investment,841.79
423,2024-11-18,Shopping,411.59
103,2025-01-31,Shopping,134.35
672,2024-03-09,Investment,720.25
547,2023-06-08,Loan Payment,16.98
894,2024-07-06,Shopping,235.07
408,2025-02-26,Salary,847.88
914,2023-06-29,Groceries,309.32
674,2023-05-21,Investment,476.85
174,2024-09-23,Shopping,56.8
103,2024-12-13,Groceries,670.46
792,2023-06-04,Salary,294.49
67,2024-04-28,Shopping,1037.93
326,2023-08-17,Shopping,1089.07
758,2024-03-27,Shopping,600.55
329,2024-04-30,Loan Payment,881.18
519,2024-03-29,Salary,826.57
772,2023-03-31,Salary,906.0
1000,2023-06-14,Loan Payment,363.59
911,2024-05-03,Shopping,701.83
872,2024-06-24,Shopping,146.43
324,2023-11-14,Groceries,1083.87
254,2023-08-21,Shopping,690.02
60,2025-02-07,Investment,622.59
91,2024-03-20,Loan Payment,395.86
724,2024-08-18,Loan Payment,513.19
923,2024-12-05,Groceries,62.3
456,2024-03-09,Shopping,865.41
890,2023-10-27,Investment,810.4
403,2023-08-19,Investment,187.92
511,2024-09-03,Groceries,434.28
885,2025-01-13,Loan Payment,409.97
277,2024-09-12,Groceries,799.73
506,2025-02-18,Salary,566.27
954,2023-04-20,Shopping,673.9
180,2023-05-11,Loan Payment,415.84
741,2024-06-19,Salary,721.53
92,2023-08-03,Groceries,654.34
283,2023-04-25,Loan Payment,588.82
160,2024-06-21,Investment,409.12
888,2023-09-04,Groceries,557.53
468,2023-06-20,Salary,853.31
666,2024-04-10,Investment,1.89
843,2024-06-01,Salary,426.45
660,2024-09-09,Shopping,44.48
748,2024-06-13,Groceries,731.38
563,2023-08-07,Shopping,950.01
656,2024-02-08,Investment,291.88
835,2024-07-21,Groceries,815.27
764,2023-04-13,Investment,691.69
978,2023-05-01,Groceries,287.45
321,2024-02-15,Investment,369.48
798,2024-03-19,Salary,56.6
681,2024-07-06,Investment,894.11
132,2024-09-19,Loan Payment,138.35
763,2024-12-29,Groceries,461.37
849,2024-06-19,Shopping,76.92
703,2025-03-08,Salary,393.54
387,2025-02-10,Groceries,192.42
291,2024-03-25,Salary,396.51
755,2023-03-23,Shopping,697.89
946,2024-04-26,Loan Payment,89.24
423,2025-02-12,Salary,292.08
945,2023-11-09,Shopping,582.1
922,2023-05-06,Groceries,827.16
600,2024-11-10,Investment,876.42
724,2024-07-16,Loan Payment,875.46
447,2024-10-08,Groceries,242.24
139,2024-10-23,Loan Payment,281.9
493,2024-06-13,Shopping,146.51
446,2024-04-30,Groceries,366.73
748,2024-12-06,Shopping,1098.24
28,2023-10-12,Loan Payment,564.97
458,2024-01-31,Salary,1118.21
868,2024-08-05,Loan Payment,908.91
956,2024-04-18,Loan Payment,40.16
479,2023-06-08,Shopping,199.26
519,2023-10-23,Salary,528.29
940,2023-12-27,Groceries,58.09
922,2024-06-06,Salary,422.37
172,2024-03-19,Groceries,350.88
186,2023-05-17,Investment,464.49
666,2023-04-26,Groceries,794.58
843,2025-02-03,Salary,559.26
978,2023-10-04,Loan Payment,560.27
645,2024-09-26,Groceries,586.45
925,2024-02-08,Groceries,121.43
463,2023-10-11,Salary,123.15
559,2023-05-21,Groceries,264.91
482,2024-10-20,Shopping,915.91
261,2024-12-31,Loan Payment,494.53
335,2024-06-07,Investment,1065.0
296,2023-09-06,Groceries,14.9
767,2023-12-24,Salary,720.22
827,2024-08-06,Investment,497.11
670,2024-03-14,Loan Payment,183.15
704,2023-04-12,Shopping,280.34
891,2024-07-20,Investment,331.68
570,2024-09-02,Salary,424.75
800,2023-12-06,Loan Payment,293.22
100,2025-01-07,Loan Payment,294.5
814,2023-04-25,Loan Payment,344.66
974,2023-03-26,Salary,653.27
88,2024-07-13,Salary,573.33
163,2024-08-11,Salary,470.79
170,2024-12-22,Loan Payment,180.73
463,2024-05-03,Groceries,433.98
427,2024-04-20,Groceries,575.87
269,2023-11-30,Salary,936.98
711,2023-12-09,Groceries,267.26
397,2025-02-27,Investment,125.81
864,2023-05-05,Shopping,438.59
499,2023-08-03,Salary,384.05
43,2024-10-10,Groceries,901.74
673,2023-05-27,Loan Payment,493.64
489,2024-05-03,Groceries,238.63
296,2024-02-16,Loan Payment,493.75
972,2024-07-29,Loan Payment,889.61
746,2023-03-29,Shopping,584.58
652,2024-01-27,Salary,925.72
435,2023-06-12,Salary,84.88
290,2023-12-10,Shopping,98.38
432,2023-06-09,Salary,234.3
497,2024-07-23,Salary,560.32
827,2023-06-15,Salary,396.34
778,2024-03-31,Investment,585.88
269,2025-02-20,Groceries,215.91
252,2023-11-08,Investment,827.47
368,2024-05-27,Investment,588.6
126,2024-04-12,Salary,418.37
565,2024-04-04,Shopping,207.56
678,2024-04-30,Groceries,636.38
66,2023-04-06,Shopping,424.23
862,2025-02-03,Salary,45.68
284,2024-07-13,Investment,664.61
650,2024-01-30,Shopping,249.55
414,2024-09-09,Investment,600.98
9,2023-12-29,Investment,477.62
576,2024-04-08,Groceries,603.08
380,2024-12-15,Shopping,213.94
673,2023-09-15,Investment,279.73
681,2024-02-25,Salary,278.2
407,2023-06-12,Shopping,1055.74
473,2024-08-07,Shopping,416.88
71,2024-01-31,Loan Payment,478.65
58,2024-03-28,Loan Payment,565.65
879,2025-01-19,Loan Payment,425.73
727,2023-05-22,Shopping,706.05
801,2024-02-05,Shopping,380.5
546,2024-03-23,Investment,1.66
703,2023-09-28,Loan Payment,258.2
10,2023-05-06,Shopping,775.33
773,2023-09-05,Groceries,863.05
58,2023-09-29,Shopping,273.36
86,2024-07-03,Loan Payment,1169.93
641,2023-05-03,Shopping,294.13
11,2024-07-29,Groceries,313.36
747,2024-02-26,Shopping,391.99
668,2023-10-23,Loan Payment,120.31
362,2023-06-25,Investment,335.55
212,2024-05-16,Groceries,484.34
221,2024-11-12,Salary,843.18
420,2024-07-12,Groceries,780.62
720,2023-07-13,Salary,458.95
954,2023-07-20,Groceries,355.56
559,2024-04-05,Salary,725.75
709,2023-07-02,Loan Payment,323.57
733,2023-09-09,Investment,870.33
665,2024-05-20,Shopping,315.41
424,2023-05-09,Groceries,669.0
950,2025-02-07,Loan Payment,369.55
759,2025-01-01,Investment,518.61
934,2024-08-15,Investment,204.99
401,2024-04-29,Loan Payment,470.8
752,2023-09-23,Shopping,733.63
418,2024-08-11,Salary,710.77
486,2023-07-20,Loan Payment,911.13
816,2023-08-22,Loan Payment,507.52
25,2023-12-24,Groceries,476.2
806,2024-12-15,Salary,146.55
235,2025-02-04,Salary,629.86
100,2023-07-06,Salary,353.4
781,2023-11-04,Loan Payment,420.24
274,2023-10-19,Loan Payment,459.91
967,2023-08-12,Investment,266.99
881,2024-10-19,Shopping,345.25
545,2023-11-24,Loan Payment,575.98
127,2024-05-29,Loan Payment,252.49
601,2023-04-02,Groceries,863.41
632,2023-07-28,Shopping,710.51
616,2024-04-25,Investment,537.59
524,2023-10-20,Salary,696.23
774,2024-02-16,Shopping,145.44
709,2023-11-04,Loan Payment,865.62
146,2023-09-10,Salary,257.58
371,2024-08-09,Groceries,971.26
573,2024-04-30,Shopping,42.88
590,2023-10-28,Groceries,240.72
712,2023-08-13,Groceries,432.46
855,2023-09-30,Salary,767.37
392,2024-02-22,Salary,642.91
381,2023-10-18,Loan Payment,549.18
947,2024-05-21,Investment,277.2
501,2023-10-17,Shopping,742.22
602,2024-09-21,Salary,455.91
10,2023-09-12,Investment,501.83
195,2025-01-13,Shopping,766.49
562,2024-05-29,Groceries,535.79
765,2025-03-13,Salary,565.21
426,2023-08-24,Salary,1037.14
671,2023-05-29,Groceries,1019.31
798,2025-01-22,Groceries,328.42
189,2023-05-18,Shopping,744.6
755,2024-08-01,Investment,1525.58
430,2023-09-19,Salary,34.39
542,2025-01-08,Shopping,425.78
453,2025-02-22,Salary,1243.17
851,2024-01-03,Groceries,325.74
769,2023-11-12,Salary,199.01
444,2024-06-17,Loan Payment,697.57
101,2024-07-08,Salary,249.84
665,2024-06-24,Groceries,613.17
379,2024-03-17,Salary,190.26
254,2025-02-10,Shopping,322.45
20,2024-07-06,Salary,431.8
535,2023-11-14,Loan Payment,967.22
33,2023-10-14,Loan Payment,187.19
750,2023-11-10,Loan Payment,394.15
562,2024-10-27,Groceries,863.25
818,2023-03-30,Investment,384.07
936,2023-05-19,Loan Payment,981.42
187,2024-06-22,Groceries,481.47
832,2024-10-24,Salary,549.03
694,2024-01-30,Loan Payment,348.7
149,2024-05-29,Groceries,182.59
721,2024-02-16,Investment,210.25
211,2024-02-21,Groceries,571.02
596,2024-07-06,Salary,319.31
742,2025-03-16,Loan Payment,335.39
589,2024-11-05,Investment,67.39
936,2023-10-08,Investment,660.09
558,2024-10-17,Shopping,1064.44
520,2023-08-03,Salary,570.6
777,2024-04-26,Investment,18.51
258,2024-02-09,Investment,125.42
972,2025-02-11,Groceries,289.63
773,2024-08-20,Groceries,792.84
387,2024-01-29,Groceries,608.76
420,2023-07-06,Salary,848.79
150,2025-01-07,Shopping,453.74
651,2024-02-23,Loan Payment,526.96
294,2024-03-31,Groceries,784.12
100,2024-07-18,Investment,366.29
424,2024-02-18,Groceries,57.17
749,2024-04-11,Investment,435.76
406,2024-01-13,Salary,47.97
913,2023-09-18,Groceries,553.95
858,2023-10-21,Loan Payment,168.6
592,2023-12-15,Investment,157.05
483,2023-11-04,Investment,600.5
987,2024-10-25,Salary,1051.97
587,2024-11-23,Shopping,735.94
211,2023-08-27,Salary,480.88
179,2023-06-26,Groceries,655.32
959,2025-02-21,Salary,299.96
467,2024-03-08,Shopping,865.51
625,2023-07-26,Investment,869.95
184,2023-05-24,Loan Payment,391.48
81,2023-04-20,Groceries,553.6
435,2023-05-08,Salary,729.17
688,2023-07-01,Loan Payment,382.88
56,2023-07-05,Investment,389.67
478,2023-10-06,Loan Payment,729.85
440,2024-12-31,Salary,488.67
138,2023-08-25,Investment,540.21
419,2024-06-22,Investment,772.05
571,2023-11-01,Salary,64.45
90,2023-08-01,Groceries,1046.25
811,2023-10-26,Shopping,397.65
204,2024-08-20,Salary,95.08
173,2023-05-21,Loan Payment,676.89
600,2023-03-27,Salary,610.16
511,2024-07-11,Groceries,516.87
846,2024-02-06,Investment,239.43
691,2024-09-22,Loan Payment,228.4
397,2024-03-22,Salary,518.04
358,2024-05-04,Shopping,790.53
723,2024-07-07,Investment,477.12
465,2023-03-21,Loan Payment,1.53
508,2023-10-06,Shopping,758.1
699,2023-10-23,Salary,330.2
83,2024-05-31,Shopping,834.34
918,2024-10-01,Shopping,837.22
917,2023-06-30,Salary,1.44
182,2024-05-15,Salary,755.25
339,2024-04-13,Groceries,471.72
40,2024-01-31,Loan Payment,554.44
679,2023-10-23,Investment,960.05
711,2024-04-19,Investment,381.49
826,2023-08-28,Loan Payment,364.43
281,2024-02-13,Investment,959.92
762,2024-04-07,Shopping,480.36
376,2023-07-07,Investment,848.86
243,2025-02-16,Investment,564.34
322,2024-06-10,Loan Payment,471.08
409,2023-06-10,Shopping,1030.61
115,2023-06-29,Shopping,598.97
7,2023-07-07,Shopping,299.54
666,2024-07-05,Salary,130.25
124,2023-10-13,Loan Payment,362.12
673,2024-06-30,Investment,181.02
887,2024-07-29,Shopping,999.64
954,2024-05-05,Salary,578.93
977,2024-06-11,Investment,563.79
610,2024-07-24,Shopping,172.99
510,2024-07-10,Salary,311.04
769,2024-12-09,Shopping,103.42
880,2023-11-16,Groceries,1068.19
50,2023-09-11,Groceries,597.63
309,2023-11-24,Shopping,198.07
530,2023-07-30,Groceries,442.45
495,2023-10-27,Loan Payment,219.97
968,2024-04-11,Groceries,621.43
503,2024-06-24,Salary,793.2
585,2024-08-13,Groceries,664.11
478,2023-07-19,Shopping,626.01
116,2023-05-02,Groceries,555.21
74,2023-06-07,Loan Payment,853.16
222,2023-11-12,Salary,1050.24
176,2024-07-28,Loan Payment,65.91
991,2024-07-11,Groceries,225.6
859,2024-10-02,Groceries,263.54
518,2023-11-08,Salary,182.62
116,2023-05-22,Groceries,799.63
10,2024-12-17,Investment,854.89
434,2024-02-21,Groceries,843.88
656,2024-12-12,Groceries,422.22
71,2024-02-16,Shopping,659.14
204,2023-08-25,Loan Payment,32.86
123,2024-03-03,Groceries,659.48
746,2024-03-30,Salary,1220.22
115,2023-12-19,Shopping,355.93
672,2024-02-26,Loan Payment,916.96
96,2023-04-22,Shopping,542.81
926,2023-12-24,Groceries,981.11
32,2023-09-19,Loan Payment,637.89
916,2025-01-17,Loan Payment,774.08
201,2023-06-28,Salary,689.7
133,2023-12-04,Groceries,1095.66
344,2025-02-14,Salary,801.02
808,2023-06-08,Shopping,229.04
980,2023-10-18,Investment,521.64
291,2024-04-16,Investment,1194.42
408,2023-09-05,Loan Payment,92.65
574,2024-04-14,Salary,802.51
258,2023-09-13,Investment,355.95
210,2023-07-03,Salary,509.04
679,2024-02-04,Investment,238.66
767,2024-07-31,Investment,1006.9
553,2023-04-20,Investment,174.76
51,2023-04-08,Salary,1130.28
301,2024-10-22,Groceries,632.08
135,2024-01-09,Salary,828.01
601,2023-04-18,Loan Payment,1188.55
343,2023-09-27,Loan Payment,463.2
876,2025-01-23,Investment,429.02
216,2024-07-06,Loan Payment,143.31
744,2023-05-19,Groceries,899.02
543,2024-04-04,Shopping,233.78
242,2023-12-19,Shopping,116.51
781,2023-05-21,Investment,154.89
447,2023-04-08,Groceries,167.12
848,2024-02-05,Groceries,4.41
232,2024-11-04,Shopping,468.95
663,2024-06-03,Investment,116.77
597,2023-07-13,Investment,439.05
366,2023-11-25,Groceries,451.8
893,2025-03-08,Groceries,609.07
869,2024-08-15,Shopping,804.76
382,2025-02-07,Salary,391.6
572,2024-12-02,Investment,541.08
570,2024-10-30,Shopping,757.7
271,2024-08-12,Loan Payment,514.95
143,2024-08-29,Investment,416.71
692,2025-03-02,Shopping,510.58
37,2023-10-04,Shopping,574.75
281,2024-03-25,Loan Payment,641.65
552,2023-05-18,Loan Payment,614.02
488,2024-06-06,Groceries,671.33
19,2024-02-08,Shopping,268.81
410,2024-06-21,Shopping,956.19
670,2023-06-10,Investment,307.36
967,2023-06-28,Groceries,107.97
184,2024-02-29,Loan Payment,510.32
793,2023-04-09,Loan Payment,307.33
8,2023-07-29,Salary,409.3
531,2023-04-08,Salary,752.49
651,2023-10-21,Salary,396.25
446,2024-11-16,Groceries,611.29
692,2024-06-06,Groceries,386.5
843,2024-01-14,Shopping,645.93
936,2024-04-02,Loan Payment,221.57
44,2025-01-13,Salary,831.9
181,2024-07-10,Loan Payment,168.77
525,2024-02-09,Investment,3.62
758,2024-11-19,Shopping,898.12
903,2023-04-24,Salary,304.18
304,2024-11-28,Salary,840.76
649,2024-11-18,Loan Payment,1034.46
896,2023-04-07,Loan Payment,679.51
815,2024-06-15,Groceries,429.34
720,2023-11-05,Shopping,1232.38
582,2023-05-22,Shopping,682.85
4,2024-04-06,Salary,521.36
460,2024-06-07,Groceries,564.08
138,2024-04-03,Groceries,1048.27
983,2023-10-25,Salary,109.99
152,2023-08-01,Loan Payment,634.4
954,2023-04-03,Salary,681.16
320,2025-02-19,Groceries,897.22
489,2024-07-25,Salary,163.68
774,2023-10-19,Salary,851.34
476,2024-01-08,Salary,532.26
397,2023-06-30,Shopping,470.72
958,2024-10-04,Shopping,45.34
103,2023-12-21,Groceries,471.4
825,2023-09-22,Loan Payment,331.11
134,2024-07-17,Groceries,588.68
232,2024-11-29,Groceries,832.57
375,2023-10-14,Investment,844.81
468,2023-10-19,Groceries,886.79
443,2024-05-28,Loan Payment,119.31
872,2025-02-09,Shopping,397.24
225,2023-11-02,Investment,313.46
768,2024-07-10,Groceries,9.31
971,2024-10-06,Groceries,361.61
308,2024-03-10,Loan Payment,666.68
411,2024-07-25,Groceries,891.64
702,2024-03-14,Loan Payment,332.35
925,2023-05-07,Shopping,129.53
76,2023-07-09,Shopping,64.52
317,2023-12-12,Groceries,123.69
889,2024-03-09,Shopping,560.14
296,2023-11-15,Loan Payment,309.81
653,2025-01-29,Loan Payment,671.71
694,2024-10-11,Investment,324.1
754,2024-12-05,Shopping,255.33
348,2024-10-26,Salary,967.15
290,2023-07-16,Shopping,556.1
112,2024-08-17,Groceries,505.69
7,2024-01-09,Groceries,511.84
525,2024-12-17,Loan Payment,567.06
150,2023-07-20,Investment,54.81
808,2023-08-17,Loan Payment,646.89
468,2024-01-25,Investment,777.25
527,2024-08-06,Investment,629.04
44,2023-10-05,Investment,652.56
631,2023-07-31,Groceries,152.64
848,2023-06-24,Investment,537.74
774,2023-06-24,Shopping,490.21
540,2024-10-08,Investment,238.65
836,2023-04-11,Loan Payment,339.29
464,2024-12-08,Loan Payment,642.4
314,2024-06-23,Groceries,388.9
215,2024-11-13,Groceries,581.1
715,2024-02-24,Groceries,153.73
714,2023-12-23,Shopping,828.65
406,2024-11-21,Investment,822.21
935,2025-02-09,Shopping,697.28
878,2025-03-12,Shopping,827.25
